,location,appt_date,count,scrape_date
Belfast,Mon 27 Jun,0.0,23/06/2022 16:27
Birmingham,Mon 27 Jun,0.0,23/06/2022 16:27
London,Tue 28 Jun,0.0,23/06/2022 16:27
Peterborough,Tue 28 Jun,0.0,23/06/2022 16:27
Newport,Tue 28 Jun,0.0,23/06/2022 16:27
Liverpool,Tue 28 Jun,0.0,23/06/2022 16:27
Durham,Tue 28 Jun,0.0,23/06/2022 16:27
Glasgow,Tue 28 Jun,16.0,23/06/2022 16:27
Belfast,Tue 28 Jun,0.0,23/06/2022 16:27
Birmingham,Tue 28 Jun,0.0,23/06/2022 16:27
London,Wed 29 Jun,0.0,23/06/2022 16:27
Peterborough,Wed 29 Jun,0.0,23/06/2022 16:27
Newport,Wed 29 Jun,0.0,23/06/2022 16:27
Liverpool,Wed 29 Jun,0.0,23/06/2022 16:27
Durham,Wed 29 Jun,0.0,23/06/2022 16:27
Glasgow,Wed 29 Jun,17.0,23/06/2022 16:27
Belfast,Wed 29 Jun,0.0,23/06/2022 16:27
Birmingham,Wed 29 Jun,0.0,23/06/2022 16:27
London,Thu 30 Jun,0.0,23/06/2022 16:27
Peterborough,Thu 30 Jun,0.0,23/06/2022 16:27
Newport,Thu 30 Jun,0.0,23/06/2022 16:27
Liverpool,Thu 30 Jun,0.0,23/06/2022 16:27
Durham,Thu 30 Jun,0.0,23/06/2022 16:27
Glasgow,Thu 30 Jun,1.0,23/06/2022 16:27
Belfast,Thu 30 Jun,15.0,23/06/2022 16:27
Birmingham,Thu 30 Jun,0.0,23/06/2022 16:27
London,Fri 1 Jul,0.0,23/06/2022 16:27
Peterborough,Fri 1 Jul,0.0,23/06/2022 16:27
Newport,Fri 1 Jul,0.0,23/06/2022 16:27
Liverpool,Fri 1 Jul,0.0,23/06/2022 16:27
Durham,Fri 1 Jul,0.0,23/06/2022 16:27
Glasgow,Fri 1 Jul,1.0,23/06/2022 16:27
Belfast,Fri 1 Jul,15.0,23/06/2022 16:27
Birmingham,Fri 1 Jul,0.0,23/06/2022 16:27
London,Sat 2 Jul,0.0,23/06/2022 16:27
Peterborough,Sat 2 Jul,0.0,23/06/2022 16:27
Newport,Sat 2 Jul,0.0,23/06/2022 16:27
Liverpool,Sat 2 Jul,0.0,23/06/2022 16:27
Durham,Sat 2 Jul,0.0,23/06/2022 16:27
Glasgow,Sat 2 Jul,0.0,23/06/2022 16:27
Belfast,Sat 2 Jul,8.0,23/06/2022 16:27
Birmingham,Sat 2 Jul,0.0,23/06/2022 16:27
London,Mon 4 Jul,17.0,23/06/2022 16:27
Peterborough,Mon 4 Jul,0.0,23/06/2022 16:27
Newport,Mon 4 Jul,0.0,23/06/2022 16:27
Liverpool,Mon 4 Jul,0.0,23/06/2022 16:27
Durham,Mon 4 Jul,1.0,23/06/2022 16:27
Glasgow,Mon 4 Jul,12.0,23/06/2022 16:27
Belfast,Mon 4 Jul,15.0,23/06/2022 16:27
Birmingham,Mon 4 Jul,0.0,23/06/2022 16:27
London,Tue 5 Jul,16.0,23/06/2022 16:27
Peterborough,Tue 5 Jul,0.0,23/06/2022 16:27
Newport,Tue 5 Jul,0.0,23/06/2022 16:27
Liverpool,Tue 5 Jul,0.0,23/06/2022 16:27
Durham,Tue 5 Jul,10.0,23/06/2022 16:27
Glasgow,Tue 5 Jul,17.0,23/06/2022 16:27
Belfast,Tue 5 Jul,15.0,23/06/2022 16:27
Birmingham,Tue 5 Jul,0.0,23/06/2022 16:27
London,Wed 6 Jul,17.0,23/06/2022 16:27
Peterborough,Wed 6 Jul,0.0,23/06/2022 16:27
Newport,Wed 6 Jul,0.0,23/06/2022 16:27
Liverpool,Wed 6 Jul,0.0,23/06/2022 16:27
Durham,Wed 6 Jul,12.0,23/06/2022 16:27
Glasgow,Wed 6 Jul,17.0,23/06/2022 16:27
Belfast,Wed 6 Jul,15.0,23/06/2022 16:27
Birmingham,Wed 6 Jul,0.0,23/06/2022 16:27
London,Thu 7 Jul,17.0,23/06/2022 16:27
Peterborough,Thu 7 Jul,0.0,23/06/2022 16:27
Newport,Thu 7 Jul,0.0,23/06/2022 16:27
Liverpool,Thu 7 Jul,0.0,23/06/2022 16:27
Durham,Thu 7 Jul,12.0,23/06/2022 16:27
Glasgow,Thu 7 Jul,17.0,23/06/2022 16:27
Belfast,Thu 7 Jul,15.0,23/06/2022 16:27
Birmingham,Thu 7 Jul,0.0,23/06/2022 16:27
London,Fri 8 Jul,19.0,23/06/2022 16:27
Peterborough,Fri 8 Jul,0.0,23/06/2022 16:27
Newport,Fri 8 Jul,0.0,23/06/2022 16:27
Liverpool,Fri 8 Jul,0.0,23/06/2022 16:27
Durham,Fri 8 Jul,12.0,23/06/2022 16:27
Glasgow,Fri 8 Jul,17.0,23/06/2022 16:27
Belfast,Fri 8 Jul,15.0,23/06/2022 16:27
Birmingham,Fri 8 Jul,0.0,23/06/2022 16:27
London,Sat 9 Jul,15.0,23/06/2022 16:27
Peterborough,Sat 9 Jul,0.0,23/06/2022 16:27
Newport,Sat 9 Jul,0.0,23/06/2022 16:27
Liverpool,Sat 9 Jul,0.0,23/06/2022 16:27
Durham,Sat 9 Jul,0.0,23/06/2022 16:27
Glasgow,Sat 9 Jul,0.0,23/06/2022 16:27
Belfast,Sat 9 Jul,11.0,23/06/2022 16:27
Birmingham,Sat 9 Jul,0.0,23/06/2022 16:27
London,Tue 12 Jul,0.0,23/06/2022 16:27
Peterborough,Tue 12 Jul,16.0,23/06/2022 16:27
Newport,Tue 12 Jul,0.0,23/06/2022 16:27
Liverpool,Tue 12 Jul,0.0,23/06/2022 16:27
Durham,Tue 12 Jul,13.0,23/06/2022 16:27
Glasgow,Tue 12 Jul,17.0,23/06/2022 16:27
Belfast,Tue 12 Jul,0.0,23/06/2022 16:27
Birmingham,Tue 12 Jul,0.0,23/06/2022 16:27
London,Wed 13 Jul,0.0,23/06/2022 16:27
Peterborough,Wed 13 Jul,17.0,23/06/2022 16:27
Newport,Wed 13 Jul,0.0,23/06/2022 16:27
Liverpool,Wed 13 Jul,5.0,23/06/2022 16:27
Durham,Wed 13 Jul,11.0,23/06/2022 16:27
Glasgow,Wed 13 Jul,17.0,23/06/2022 16:27
Belfast,Wed 13 Jul,15.0,23/06/2022 16:27
Birmingham,Wed 13 Jul,0.0,23/06/2022 16:27
London,Thu 14 Jul,0.0,23/06/2022 16:27
Peterborough,Thu 14 Jul,19.0,23/06/2022 16:27
Newport,Thu 14 Jul,0.0,23/06/2022 16:27
Liverpool,Thu 14 Jul,19.0,23/06/2022 16:27
Durham,Thu 14 Jul,12.0,23/06/2022 16:27
Glasgow,Thu 14 Jul,17.0,23/06/2022 16:27
Belfast,Thu 14 Jul,15.0,23/06/2022 16:27
Birmingham,Thu 14 Jul,0.0,23/06/2022 16:27
London,Sat 25 Jun,0.0,24/06/2022 11:04
Peterborough,Sat 25 Jun,0.0,24/06/2022 11:04
Newport,Sat 25 Jun,0.0,24/06/2022 11:04
Liverpool,Sat 25 Jun,0.0,24/06/2022 11:04
Durham,Sat 25 Jun,10.0,24/06/2022 11:04
Glasgow,Sat 25 Jun,0.0,24/06/2022 11:04
Belfast,Sat 25 Jun,0.0,24/06/2022 11:04
Birmingham,Sat 25 Jun,0.0,24/06/2022 11:04
London,Mon 27 Jun,0.0,24/06/2022 11:04
Peterborough,Mon 27 Jun,0.0,24/06/2022 11:04
Newport,Mon 27 Jun,0.0,24/06/2022 11:04
Liverpool,Mon 27 Jun,0.0,24/06/2022 11:04
Durham,Mon 27 Jun,1.0,24/06/2022 11:04
Glasgow,Mon 27 Jun,3.0,24/06/2022 11:04
Belfast,Mon 27 Jun,0.0,24/06/2022 11:04
Birmingham,Mon 27 Jun,0.0,24/06/2022 11:04
London,Tue 28 Jun,0.0,24/06/2022 11:04
Peterborough,Tue 28 Jun,0.0,24/06/2022 11:04
Newport,Tue 28 Jun,0.0,24/06/2022 11:04
Liverpool,Tue 28 Jun,0.0,24/06/2022 11:04
Durham,Tue 28 Jun,1.0,24/06/2022 11:04
Glasgow,Tue 28 Jun,16.0,24/06/2022 11:04
Belfast,Tue 28 Jun,0.0,24/06/2022 11:04
Birmingham,Tue 28 Jun,0.0,24/06/2022 11:04
London,Wed 29 Jun,0.0,24/06/2022 11:04
Peterborough,Wed 29 Jun,0.0,24/06/2022 11:04
Newport,Wed 29 Jun,0.0,24/06/2022 11:04
Liverpool,Wed 29 Jun,0.0,24/06/2022 11:04
Durham,Wed 29 Jun,0.0,24/06/2022 11:04
Glasgow,Wed 29 Jun,17.0,24/06/2022 11:04
Belfast,Wed 29 Jun,2.0,24/06/2022 11:04
Birmingham,Wed 29 Jun,0.0,24/06/2022 11:04
London,Thu 30 Jun,0.0,24/06/2022 11:04
Peterborough,Thu 30 Jun,0.0,24/06/2022 11:04
Newport,Thu 30 Jun,0.0,24/06/2022 11:04
Liverpool,Thu 30 Jun,0.0,24/06/2022 11:04
Durham,Thu 30 Jun,0.0,24/06/2022 11:04
Glasgow,Thu 30 Jun,2.0,24/06/2022 11:04
Belfast,Thu 30 Jun,15.0,24/06/2022 11:04
Birmingham,Thu 30 Jun,0.0,24/06/2022 11:04
London,Fri 1 Jul,0.0,24/06/2022 11:04
Peterborough,Fri 1 Jul,0.0,24/06/2022 11:04
Newport,Fri 1 Jul,0.0,24/06/2022 11:04
Liverpool,Fri 1 Jul,0.0,24/06/2022 11:04
Durham,Fri 1 Jul,0.0,24/06/2022 11:04
Glasgow,Fri 1 Jul,4.0,24/06/2022 11:04
Belfast,Fri 1 Jul,15.0,24/06/2022 11:04
Birmingham,Fri 1 Jul,0.0,24/06/2022 11:04
London,Sat 2 Jul,0.0,24/06/2022 11:04
Peterborough,Sat 2 Jul,0.0,24/06/2022 11:04
Newport,Sat 2 Jul,0.0,24/06/2022 11:04
Liverpool,Sat 2 Jul,0.0,24/06/2022 11:04
Durham,Sat 2 Jul,0.0,24/06/2022 11:04
Glasgow,Sat 2 Jul,0.0,24/06/2022 11:04
Belfast,Sat 2 Jul,8.0,24/06/2022 11:04
Birmingham,Sat 2 Jul,0.0,24/06/2022 11:04
London,Mon 4 Jul,15.0,24/06/2022 11:04
Peterborough,Mon 4 Jul,1.0,24/06/2022 11:04
Newport,Mon 4 Jul,0.0,24/06/2022 11:04
Liverpool,Mon 4 Jul,0.0,24/06/2022 11:04
Durham,Mon 4 Jul,1.0,24/06/2022 11:04
Glasgow,Mon 4 Jul,12.0,24/06/2022 11:04
Belfast,Mon 4 Jul,15.0,24/06/2022 11:04
Birmingham,Mon 4 Jul,0.0,24/06/2022 11:04
London,Tue 5 Jul,16.0,24/06/2022 11:04
Peterborough,Tue 5 Jul,0.0,24/06/2022 11:04
Newport,Tue 5 Jul,0.0,24/06/2022 11:04
Liverpool,Tue 5 Jul,0.0,24/06/2022 11:04
Durham,Tue 5 Jul,10.0,24/06/2022 11:04
Glasgow,Tue 5 Jul,17.0,24/06/2022 11:04
Belfast,Tue 5 Jul,15.0,24/06/2022 11:04
Birmingham,Tue 5 Jul,0.0,24/06/2022 11:04
London,Wed 6 Jul,17.0,24/06/2022 11:04
Peterborough,Wed 6 Jul,0.0,24/06/2022 11:04
Newport,Wed 6 Jul,0.0,24/06/2022 11:04
Liverpool,Wed 6 Jul,0.0,24/06/2022 11:04
Durham,Wed 6 Jul,12.0,24/06/2022 11:04
Glasgow,Wed 6 Jul,17.0,24/06/2022 11:04
Belfast,Wed 6 Jul,15.0,24/06/2022 11:04
Birmingham,Wed 6 Jul,0.0,24/06/2022 11:04
London,Thu 7 Jul,17.0,24/06/2022 11:04
Peterborough,Thu 7 Jul,0.0,24/06/2022 11:04
Newport,Thu 7 Jul,0.0,24/06/2022 11:04
Liverpool,Thu 7 Jul,0.0,24/06/2022 11:04
Durham,Thu 7 Jul,12.0,24/06/2022 11:04
Glasgow,Thu 7 Jul,17.0,24/06/2022 11:04
Belfast,Thu 7 Jul,15.0,24/06/2022 11:04
Birmingham,Thu 7 Jul,0.0,24/06/2022 11:04
London,Fri 8 Jul,19.0,24/06/2022 11:04
Peterborough,Fri 8 Jul,0.0,24/06/2022 11:04
Newport,Fri 8 Jul,0.0,24/06/2022 11:04
Liverpool,Fri 8 Jul,0.0,24/06/2022 11:04
Durham,Fri 8 Jul,12.0,24/06/2022 11:04
Glasgow,Fri 8 Jul,17.0,24/06/2022 11:04
Belfast,Fri 8 Jul,15.0,24/06/2022 11:04
Birmingham,Fri 8 Jul,0.0,24/06/2022 11:04
London,Sat 9 Jul,14.0,24/06/2022 11:04
Peterborough,Sat 9 Jul,0.0,24/06/2022 11:04
Newport,Sat 9 Jul,0.0,24/06/2022 11:04
Liverpool,Sat 9 Jul,0.0,24/06/2022 11:04
Durham,Sat 9 Jul,0.0,24/06/2022 11:04
Glasgow,Sat 9 Jul,0.0,24/06/2022 11:04
Belfast,Sat 9 Jul,11.0,24/06/2022 11:04
Birmingham,Sat 9 Jul,0.0,24/06/2022 11:04
London,Mon 11 Jul,0.0,24/06/2022 11:04
Peterborough,Mon 11 Jul,4.0,24/06/2022 11:04
Newport,Mon 11 Jul,0.0,24/06/2022 11:04
Liverpool,Mon 11 Jul,0.0,24/06/2022 11:04
Durham,Mon 11 Jul,12.0,24/06/2022 11:04
Glasgow,Mon 11 Jul,17.0,24/06/2022 11:04
Belfast,Mon 11 Jul,15.0,24/06/2022 11:04
Birmingham,Mon 11 Jul,0.0,24/06/2022 11:04
London,Tue 12 Jul,0.0,24/06/2022 11:04
Peterborough,Tue 12 Jul,16.0,24/06/2022 11:04
Newport,Tue 12 Jul,0.0,24/06/2022 11:04
Liverpool,Tue 12 Jul,0.0,24/06/2022 11:04
Durham,Tue 12 Jul,13.0,24/06/2022 11:04
Glasgow,Tue 12 Jul,17.0,24/06/2022 11:04
Belfast,Tue 12 Jul,0.0,24/06/2022 11:04
Birmingham,Tue 12 Jul,0.0,24/06/2022 11:04
London,Wed 13 Jul,0.0,24/06/2022 11:04
Peterborough,Wed 13 Jul,17.0,24/06/2022 11:04
Newport,Wed 13 Jul,0.0,24/06/2022 11:04
Liverpool,Wed 13 Jul,5.0,24/06/2022 11:04
Durham,Wed 13 Jul,11.0,24/06/2022 11:04
Glasgow,Wed 13 Jul,17.0,24/06/2022 11:04
Belfast,Wed 13 Jul,15.0,24/06/2022 11:04
Birmingham,Wed 13 Jul,0.0,24/06/2022 11:04
London,Thu 14 Jul,0.0,24/06/2022 11:04
Peterborough,Thu 14 Jul,19.0,24/06/2022 11:04
Newport,Thu 14 Jul,0.0,24/06/2022 11:04
Liverpool,Thu 14 Jul,19.0,24/06/2022 11:04
Durham,Thu 14 Jul,12.0,24/06/2022 11:04
Glasgow,Thu 14 Jul,17.0,24/06/2022 11:04
Belfast,Thu 14 Jul,15.0,24/06/2022 11:04
Birmingham,Thu 14 Jul,0.0,24/06/2022 11:04
London,Fri 15 Jul,0.0,24/06/2022 11:04
Peterborough,Fri 15 Jul,19.0,24/06/2022 11:04
Newport,Fri 15 Jul,11.0,24/06/2022 11:04
Liverpool,Fri 15 Jul,19.0,24/06/2022 11:04
Durham,Fri 15 Jul,12.0,24/06/2022 11:04
Glasgow,Fri 15 Jul,17.0,24/06/2022 11:04
Belfast,Fri 15 Jul,15.0,24/06/2022 11:04
Birmingham,Fri 15 Jul,0.0,24/06/2022 11:04
London,Sat 25 Jun,0.0,24/06/2022 12:24
Peterborough,Sat 25 Jun,0.0,24/06/2022 12:24
Newport,Sat 25 Jun,0.0,24/06/2022 12:24
Liverpool,Sat 25 Jun,0.0,24/06/2022 12:24
Durham,Sat 25 Jun,2.0,24/06/2022 12:24
Glasgow,Sat 25 Jun,0.0,24/06/2022 12:24
Belfast,Sat 25 Jun,0.0,24/06/2022 12:24
Birmingham,Sat 25 Jun,0.0,24/06/2022 12:24
London,Tue 28 Jun,0.0,24/06/2022 12:24
Peterborough,Tue 28 Jun,0.0,24/06/2022 12:24
Newport,Tue 28 Jun,0.0,24/06/2022 12:24
Liverpool,Tue 28 Jun,0.0,24/06/2022 12:24
Durham,Tue 28 Jun,0.0,24/06/2022 12:24
Glasgow,Tue 28 Jun,1.0,24/06/2022 12:24
Belfast,Tue 28 Jun,0.0,24/06/2022 12:24
Birmingham,Tue 28 Jun,0.0,24/06/2022 12:24
London,Wed 29 Jun,0.0,24/06/2022 12:24
Peterborough,Wed 29 Jun,0.0,24/06/2022 12:24
Newport,Wed 29 Jun,0.0,24/06/2022 12:24
Liverpool,Wed 29 Jun,0.0,24/06/2022 12:24
Durham,Wed 29 Jun,0.0,24/06/2022 12:24
Glasgow,Wed 29 Jun,14.0,24/06/2022 12:24
Belfast,Wed 29 Jun,0.0,24/06/2022 12:24
Birmingham,Wed 29 Jun,0.0,24/06/2022 12:24
London,Thu 30 Jun,0.0,24/06/2022 12:24
Peterborough,Thu 30 Jun,0.0,24/06/2022 12:24
Newport,Thu 30 Jun,0.0,24/06/2022 12:24
Liverpool,Thu 30 Jun,0.0,24/06/2022 12:24
Durham,Thu 30 Jun,0.0,24/06/2022 12:24
Glasgow,Thu 30 Jun,2.0,24/06/2022 12:24
Belfast,Thu 30 Jun,15.0,24/06/2022 12:24
Birmingham,Thu 30 Jun,0.0,24/06/2022 12:24
London,Fri 1 Jul,0.0,24/06/2022 12:24
Peterborough,Fri 1 Jul,0.0,24/06/2022 12:24
Newport,Fri 1 Jul,0.0,24/06/2022 12:24
Liverpool,Fri 1 Jul,0.0,24/06/2022 12:24
Durham,Fri 1 Jul,0.0,24/06/2022 12:24
Glasgow,Fri 1 Jul,1.0,24/06/2022 12:24
Belfast,Fri 1 Jul,15.0,24/06/2022 12:24
Birmingham,Fri 1 Jul,0.0,24/06/2022 12:24
London,Sat 2 Jul,0.0,24/06/2022 12:24
Peterborough,Sat 2 Jul,0.0,24/06/2022 12:24
Newport,Sat 2 Jul,0.0,24/06/2022 12:24
Liverpool,Sat 2 Jul,0.0,24/06/2022 12:24
Durham,Sat 2 Jul,0.0,24/06/2022 12:24
Glasgow,Sat 2 Jul,0.0,24/06/2022 12:24
Belfast,Sat 2 Jul,8.0,24/06/2022 12:24
Birmingham,Sat 2 Jul,0.0,24/06/2022 12:24
London,Mon 4 Jul,10.0,24/06/2022 12:24
Peterborough,Mon 4 Jul,0.0,24/06/2022 12:24
Newport,Mon 4 Jul,0.0,24/06/2022 12:24
Liverpool,Mon 4 Jul,0.0,24/06/2022 12:24
Durham,Mon 4 Jul,0.0,24/06/2022 12:24
Glasgow,Mon 4 Jul,12.0,24/06/2022 12:24
Belfast,Mon 4 Jul,15.0,24/06/2022 12:24
Birmingham,Mon 4 Jul,0.0,24/06/2022 12:24
London,Tue 5 Jul,16.0,24/06/2022 12:24
Peterborough,Tue 5 Jul,0.0,24/06/2022 12:24
Newport,Tue 5 Jul,0.0,24/06/2022 12:24
Liverpool,Tue 5 Jul,0.0,24/06/2022 12:24
Durham,Tue 5 Jul,8.0,24/06/2022 12:24
Glasgow,Tue 5 Jul,17.0,24/06/2022 12:24
Belfast,Tue 5 Jul,15.0,24/06/2022 12:24
Birmingham,Tue 5 Jul,0.0,24/06/2022 12:24
London,Wed 6 Jul,17.0,24/06/2022 12:24
Peterborough,Wed 6 Jul,0.0,24/06/2022 12:24
Newport,Wed 6 Jul,0.0,24/06/2022 12:24
Liverpool,Wed 6 Jul,0.0,24/06/2022 12:24
Durham,Wed 6 Jul,12.0,24/06/2022 12:24
Glasgow,Wed 6 Jul,17.0,24/06/2022 12:24
Belfast,Wed 6 Jul,15.0,24/06/2022 12:24
Birmingham,Wed 6 Jul,0.0,24/06/2022 12:24
London,Thu 7 Jul,17.0,24/06/2022 12:24
Peterborough,Thu 7 Jul,0.0,24/06/2022 12:24
Newport,Thu 7 Jul,0.0,24/06/2022 12:24
Liverpool,Thu 7 Jul,0.0,24/06/2022 12:24
Durham,Thu 7 Jul,12.0,24/06/2022 12:24
Glasgow,Thu 7 Jul,17.0,24/06/2022 12:24
Belfast,Thu 7 Jul,15.0,24/06/2022 12:24
Birmingham,Thu 7 Jul,0.0,24/06/2022 12:24
London,Fri 8 Jul,19.0,24/06/2022 12:24
Peterborough,Fri 8 Jul,0.0,24/06/2022 12:24
Newport,Fri 8 Jul,0.0,24/06/2022 12:24
Liverpool,Fri 8 Jul,0.0,24/06/2022 12:24
Durham,Fri 8 Jul,12.0,24/06/2022 12:24
Glasgow,Fri 8 Jul,17.0,24/06/2022 12:24
Belfast,Fri 8 Jul,15.0,24/06/2022 12:24
Birmingham,Fri 8 Jul,0.0,24/06/2022 12:24
London,Sat 9 Jul,14.0,24/06/2022 12:24
Peterborough,Sat 9 Jul,0.0,24/06/2022 12:24
Newport,Sat 9 Jul,0.0,24/06/2022 12:24
Liverpool,Sat 9 Jul,0.0,24/06/2022 12:24
Durham,Sat 9 Jul,0.0,24/06/2022 12:24
Glasgow,Sat 9 Jul,0.0,24/06/2022 12:24
Belfast,Sat 9 Jul,11.0,24/06/2022 12:24
Birmingham,Sat 9 Jul,0.0,24/06/2022 12:24
London,Mon 11 Jul,0.0,24/06/2022 12:24
Peterborough,Mon 11 Jul,0.0,24/06/2022 12:24
Newport,Mon 11 Jul,0.0,24/06/2022 12:24
Liverpool,Mon 11 Jul,0.0,24/06/2022 12:24
Durham,Mon 11 Jul,12.0,24/06/2022 12:24
Glasgow,Mon 11 Jul,17.0,24/06/2022 12:24
Belfast,Mon 11 Jul,15.0,24/06/2022 12:24
Birmingham,Mon 11 Jul,0.0,24/06/2022 12:24
London,Tue 12 Jul,0.0,24/06/2022 12:24
Peterborough,Tue 12 Jul,14.0,24/06/2022 12:24
Newport,Tue 12 Jul,0.0,24/06/2022 12:24
Liverpool,Tue 12 Jul,0.0,24/06/2022 12:24
Durham,Tue 12 Jul,13.0,24/06/2022 12:24
Glasgow,Tue 12 Jul,17.0,24/06/2022 12:24
Belfast,Tue 12 Jul,0.0,24/06/2022 12:24
Birmingham,Tue 12 Jul,0.0,24/06/2022 12:24
London,Wed 13 Jul,0.0,24/06/2022 12:24
Peterborough,Wed 13 Jul,17.0,24/06/2022 12:24
Newport,Wed 13 Jul,0.0,24/06/2022 12:24
Liverpool,Wed 13 Jul,0.0,24/06/2022 12:24
Durham,Wed 13 Jul,11.0,24/06/2022 12:24
Glasgow,Wed 13 Jul,17.0,24/06/2022 12:24
Belfast,Wed 13 Jul,15.0,24/06/2022 12:24
Birmingham,Wed 13 Jul,0.0,24/06/2022 12:24
London,Thu 14 Jul,0.0,24/06/2022 12:24
Peterborough,Thu 14 Jul,19.0,24/06/2022 12:24
Newport,Thu 14 Jul,0.0,24/06/2022 12:24
Liverpool,Thu 14 Jul,18.0,24/06/2022 12:24
Durham,Thu 14 Jul,12.0,24/06/2022 12:24
Glasgow,Thu 14 Jul,17.0,24/06/2022 12:24
Belfast,Thu 14 Jul,15.0,24/06/2022 12:24
Birmingham,Thu 14 Jul,0.0,24/06/2022 12:24
London,Fri 15 Jul,0.0,24/06/2022 12:24
Peterborough,Fri 15 Jul,19.0,24/06/2022 12:24
Newport,Fri 15 Jul,4.0,24/06/2022 12:24
Liverpool,Fri 15 Jul,19.0,24/06/2022 12:24
Durham,Fri 15 Jul,12.0,24/06/2022 12:24
Glasgow,Fri 15 Jul,17.0,24/06/2022 12:24
Belfast,Fri 15 Jul,15.0,24/06/2022 12:24
Birmingham,Fri 15 Jul,0.0,24/06/2022 12:24
London,Tue 28 Jun,1.0,24/06/2022 12:40
Peterborough,Tue 28 Jun,0.0,24/06/2022 12:40
Newport,Tue 28 Jun,0.0,24/06/2022 12:40
Liverpool,Tue 28 Jun,0.0,24/06/2022 12:40
Durham,Tue 28 Jun,0.0,24/06/2022 12:40
Glasgow,Tue 28 Jun,0.0,24/06/2022 12:40
Belfast,Tue 28 Jun,0.0,24/06/2022 12:40
Birmingham,Tue 28 Jun,0.0,24/06/2022 12:40
London,Wed 29 Jun,0.0,24/06/2022 12:40
Peterborough,Wed 29 Jun,0.0,24/06/2022 12:40
Newport,Wed 29 Jun,0.0,24/06/2022 12:40
Liverpool,Wed 29 Jun,0.0,24/06/2022 12:40
Durham,Wed 29 Jun,0.0,24/06/2022 12:40
Glasgow,Wed 29 Jun,4.0,24/06/2022 12:40
Belfast,Wed 29 Jun,0.0,24/06/2022 12:40
Birmingham,Wed 29 Jun,0.0,24/06/2022 12:40
London,Thu 30 Jun,0.0,24/06/2022 12:40
Peterborough,Thu 30 Jun,0.0,24/06/2022 12:40
Newport,Thu 30 Jun,0.0,24/06/2022 12:40
Liverpool,Thu 30 Jun,0.0,24/06/2022 12:40
Durham,Thu 30 Jun,0.0,24/06/2022 12:40
Glasgow,Thu 30 Jun,0.0,24/06/2022 12:40
Belfast,Thu 30 Jun,14.0,24/06/2022 12:40
Birmingham,Thu 30 Jun,0.0,24/06/2022 12:40
London,Fri 1 Jul,0.0,24/06/2022 12:40
Peterborough,Fri 1 Jul,0.0,24/06/2022 12:40
Newport,Fri 1 Jul,0.0,24/06/2022 12:40
Liverpool,Fri 1 Jul,0.0,24/06/2022 12:40
Durham,Fri 1 Jul,0.0,24/06/2022 12:40
Glasgow,Fri 1 Jul,0.0,24/06/2022 12:40
Belfast,Fri 1 Jul,15.0,24/06/2022 12:40
Birmingham,Fri 1 Jul,0.0,24/06/2022 12:40
London,Sat 2 Jul,0.0,24/06/2022 12:40
Peterborough,Sat 2 Jul,0.0,24/06/2022 12:40
Newport,Sat 2 Jul,0.0,24/06/2022 12:40
Liverpool,Sat 2 Jul,0.0,24/06/2022 12:40
Durham,Sat 2 Jul,0.0,24/06/2022 12:40
Glasgow,Sat 2 Jul,0.0,24/06/2022 12:40
Belfast,Sat 2 Jul,8.0,24/06/2022 12:40
Birmingham,Sat 2 Jul,0.0,24/06/2022 12:40
London,Mon 4 Jul,8.0,24/06/2022 12:40
Peterborough,Mon 4 Jul,0.0,24/06/2022 12:40
Newport,Mon 4 Jul,0.0,24/06/2022 12:40
Liverpool,Mon 4 Jul,0.0,24/06/2022 12:40
Durham,Mon 4 Jul,0.0,24/06/2022 12:40
Glasgow,Mon 4 Jul,12.0,24/06/2022 12:40
Belfast,Mon 4 Jul,15.0,24/06/2022 12:40
Birmingham,Mon 4 Jul,0.0,24/06/2022 12:40
London,Tue 5 Jul,16.0,24/06/2022 12:40
Peterborough,Tue 5 Jul,0.0,24/06/2022 12:40
Newport,Tue 5 Jul,0.0,24/06/2022 12:40
Liverpool,Tue 5 Jul,0.0,24/06/2022 12:40
Durham,Tue 5 Jul,7.0,24/06/2022 12:40
Glasgow,Tue 5 Jul,17.0,24/06/2022 12:40
Belfast,Tue 5 Jul,15.0,24/06/2022 12:40
Birmingham,Tue 5 Jul,0.0,24/06/2022 12:40
London,Wed 6 Jul,16.0,24/06/2022 12:40
Peterborough,Wed 6 Jul,0.0,24/06/2022 12:40
Newport,Wed 6 Jul,0.0,24/06/2022 12:40
Liverpool,Wed 6 Jul,0.0,24/06/2022 12:40
Durham,Wed 6 Jul,12.0,24/06/2022 12:40
Glasgow,Wed 6 Jul,17.0,24/06/2022 12:40
Belfast,Wed 6 Jul,15.0,24/06/2022 12:40
Birmingham,Wed 6 Jul,0.0,24/06/2022 12:40
London,Thu 7 Jul,17.0,24/06/2022 12:40
Peterborough,Thu 7 Jul,0.0,24/06/2022 12:40
Newport,Thu 7 Jul,0.0,24/06/2022 12:40
Liverpool,Thu 7 Jul,0.0,24/06/2022 12:40
Durham,Thu 7 Jul,12.0,24/06/2022 12:40
Glasgow,Thu 7 Jul,17.0,24/06/2022 12:40
Belfast,Thu 7 Jul,15.0,24/06/2022 12:40
Birmingham,Thu 7 Jul,0.0,24/06/2022 12:40
London,Fri 8 Jul,18.0,24/06/2022 12:40
Peterborough,Fri 8 Jul,0.0,24/06/2022 12:40
